Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a0423_1_3,14.645362854003906,36.47380194968206,183.05628967285156,558.850176,0.9902709722518921,2912,4368,1017629.0
a0423_1_4,3.0820374488830566,43.24242308564163,38.5232048034668,117.606992,0.9945613145828247,2912,4368,1017629.0
a0423_1_5,6.4956159591674805,40.0045995384425,81.1904296875,247.865216,0.9952864050865173,2912,4368,1017629.0
a4743_1_5,129.70199584960938,27.001336984762684,1003.0928344726562,4689.891328,0.9708382487297058,2832,4256,1558477.0
a4743_1_1,168.0794677734375,25.87565694085015,1299.8975830078125,6077.581312,0.9636565446853638,2832,4256,1558477.0
a4743_1_2,110.0123062133789,27.71639087929017,850.816162109375,3977.932288,0.9743938446044922,2832,4256,1558477.0
a4743_1_3,99.96656036376953,28.132256073054506,773.1241455078125,3614.688512,0.9706555604934692,2832,4256,1558477.0
a4743_1_4,118.75823974609375,27.384166054225396,918.4556884765625,4294.176256,0.9717196226119995,2832,4256,1558477.0
a2291_1_2,1.3896584510803223,46.701719754606536,26.06643295288086,41.840768,0.9938998222351074,4224,2376,535053.0
a2291_1_1,1.9575912952423096,45.213581138316634,36.719398498535156,58.940472,0.9894022941589355,4224,2376,535053.0
a2291_1_3,1.7369763851165771,45.73286196757608,32.58123016357422,52.298052,0.989959716796875,4224,2376,535053.0
a2291_1_4,1.698897123336792,45.829130242585634,31.866958618164062,51.151536,0.9913771152496338,4224,2376,535053.0
a2291_1_5,1.6227566003799438,46.028267089896666,30.438756942749023,48.859044,0.9911849498748779,4224,2376,535053.0
a3717_1_2,2.588650703430176,44.00006739731582,27.155851364135742,94.485664,0.9947516322135925,2848,4272,1159795.0
a3717_1_1,6.236262798309326,40.181558830029786,65.42058563232422,227.623392,0.992464542388916,2848,4272,1159795.0
a3717_1_3,5.508352279663086,40.720585748008006,57.7845458984375,201.054688,0.9935728907585144,2848,4272,1159795.0
a3717_1_4,3.8103866577148438,42.321111990920215,39.9722900390625,139.078992,0.9945411682128906,2848,4272,1159795.0
a3717_1_5,15.37507152557373,36.262631878102326,161.28988647460938,561.189632,0.9879099130630493,2848,4272,1159795.0
a4719_1_5,7.27634859085083,39.511668043783104,88.10015869140625,263.105312,0.9934914112091064,4256,2832,995478.0
